text,label
Similar spermatogenesis defects in yuri and spag4 mutants suggest that later developmental abnormalities may result from initial disruption of nuclear surface events.,0
Similar spermatogenesis defects in yuri and spag4 mutants suggest that later developmental abnormalities may result from initial disruption of nuclear surface events.,0
"Hypergravity conditions enhanced resistance to Toll-mediated fungal infections in Drosophila, except in mutants of the yuri gagarin gene, which is involved in gravitaxis.",0
"Hypergravity conditions enhanced resistance to Toll-mediated fungal infections in Drosophila, except in mutants of the yuri gagarin gene, which is involved in gravitaxis.",0
"Hypergravity conditions enhanced resistance to Toll-mediated fungal infections in Drosophila, except in mutants of the yuri gagarin gene, which is involved in gravitaxis.",0
"Drosophila developed in microgravity (spaceflight) exhibited altered gene transcription, notably activation of the heat shock stress response system upon return to Earth.",0
"Drosophila developed in microgravity (spaceflight) exhibited altered gene transcription, notably activation of the heat shock stress response system upon return to Earth.",0
"Flies exposed to spaceflight failed to activate the Toll signaling pathway following fungal infection, indicating a specific impairment in Toll-mediated immune response.",0
"Flies exposed to spaceflight failed to activate the Toll signaling pathway following fungal infection, indicating a specific impairment in Toll-mediated immune response.",0
"In contrast, the Imd pathway, responsible for antibacterial responses, remained functional and was normally activated by bacterial infection in spaceflight-exposed flies.",0
The study suggests a potential link between Toll pathway dysfunction and the heat shock chaperone system induced by spaceflight stress.,0
"Overall, hypergravity and microgravity exert opposing effects on Drosophila innate immunity, with spaceflight causing stress-related transcriptional changes and selective suppression of Toll-mediated infection responses.",0
"Overall, hypergravity and microgravity exert opposing effects on Drosophila innate immunity, with spaceflight causing stress-related transcriptional changes and selective suppression of Toll-mediated infection responses.",0
Transcriptomic analysis of cardiomyocytes from mice exposed to 900 mGy of 1 GeV protons or 150 mGy of 1 GeV/n 56 Fe ions revealed molecular pathways overlapping with those in human endothelial cells cultured on the ISS for 7 days.,0
Transcriptomic analysis of cardiomyocytes from mice exposed to 900 mGy of 1 GeV protons or 150 mGy of 1 GeV/n 56 Fe ions revealed molecular pathways overlapping with those in human endothelial cells cultured on the ISS for 7 days.,0
"FYN kinase was identified as a central regulatory hub in the cardiovascular response to space radiation, with its activation linked to the modulation of reactive oxygen species (ROS) levels.",0
"FYN kinase was identified as a central regulatory hub in the cardiovascular response to space radiation, with its activation linked to the modulation of reactive oxygen species (ROS) levels.",0
"Initial oxidative stress induced by space radiation appears transient and leads to upregulation of FYN, which subsequently reduces ROS, suggesting a protective mechanism for cardiovascular tissues.",0
"Initial oxidative stress induced by space radiation appears transient and leads to upregulation of FYN, which subsequently reduces ROS, suggesting a protective mechanism for cardiovascular tissues.",0
"The gene expression signature following proton exposure closely resembled that observed in spaceflight conditions, more so than the signature from 56 Fe ion exposure.",0
This study demonstrates the utility of NASA’s GeneLab database for integrating ground-based radiation studies with spaceflight data to assess human cardiovascular risk in space.,0
"Findings imply that protons, the predominant ion type on the ISS, play a significant role in cardiovascular molecular responses to space radiation.",1
"FAIRness scores for five omics data systems, including NASA’s GeneLab Data Systems, ranged from 6 to 12 out of 14, with an average score of 10.1 and a standard deviation of 2.4.",0
"FAIRness scores for five omics data systems, including NASA’s GeneLab Data Systems, ranged from 6 to 12 out of 14, with an average score of 10.1 and a standard deviation of 2.4.",0
"Pass ratings across the 14 FAIRness metrics varied between 29% and 79%, Partial Pass ratings ranged from 0% to 21%, and Fail ratings ranged from 7% to 50%.",0
"Pass ratings across the 14 FAIRness metrics varied between 29% and 79%, Partial Pass ratings ranged from 0% to 21%, and Fail ratings ranged from 7% to 50%.",0
"Pass ratings across the 14 FAIRness metrics varied between 29% and 79%, Partial Pass ratings ranged from 0% to 21%, and Fail ratings ranged from 7% to 50%.",0
The evaluated systems showed strongest performance in data findability and accessibility metrics.,0
"Data interoperability was the weakest area across all systems, with frequent deficiencies in metadata reusability.",0
"Data interoperability was the weakest area across all systems, with frequent deficiencies in metadata reusability.",0
Semantic integration efforts for federated querying highlighted challenges due to poor data interoperability among the systems.,0
Two additional principles were proposed to enhance data accessibility specifically for Big Data system developers.,0
Analysis of NASA GeneLab omics datasets from both ground-based and spaceflight radiation studies identified distinct biological signatures linked to specific ion types and radiation doses.,0
"Radiation exposure from ions ranging from protons to iron particles (0.1 to 1.0 Gy on the ground; 1.0 to 30 mGy in low Earth orbit) induced changes in mitochondrial function, ribosomal assembly, and immune pathways.",0
"The study confirmed that space radiation, particularly high charge and energy (HZE) particles, causes DNA damage with potential downstream effects on cellular processes and health risks.",0
"The study confirmed that space radiation, particularly high charge and energy (HZE) particles, causes DNA damage with potential downstream effects on cellular processes and health risks.",0
"Omics data revealed biological responses including oxidative stress, mitochondrial dysfunction, immune dysregulation, and altered cellular energetics associated with space radiation exposure.",0
The GeneLab database enables hypothesis generation to better understand human health risks from galactic cosmic ray exposures during extended space missions.,0
A conserved spaceflight-associated miRNA signature was identified and validated across rodents and humans exposed to simulated short- and long-duration spaceflight conditions.,0
miRNA expression patterns previously reported in rodents flown in low-Earth orbit were confirmed in rodents subjected to simulated spaceflight stressors.,0
"Astronaut samples from the NASA Twins Study corroborated these miRNA signatures using miRNA sequencing, single-cell RNA sequencing, and chromatin accessibility assays.",0
"Specific miRNAs (miR-125, miR-16, and let-7a) were implicated in regulating vascular damage induced by simulated deep space radiation.",0
Inhibition of these key miRNAs using antagomirs effectively mitigated radiation-induced damage in human 3D vascular tissue models.,0
The findings suggest circulating miRNAs as potential biomarkers for spaceflight-associated health risks and as therapeutic targets for countermeasure development.,0
"The study analyzed antimicrobial resistance (AMR) genes from 226 cultivable strains, 21 shotgun metagenome sequences, and 24 metagenome-assembled genomes (MAGs) from International Space Station (ISS) surface samples treated with propidium monoazide (PMA) to target viable microbes.",0
